codigo_estacao,data,hora,temp_inst,temp_max,temp_min,umid_inst,umid_max,umid_min,pto_orvalho_inst,pto_orvalho_max,pto_orvalho_min,pressao,pressao_max,pressao_min,vento_direcao,vento_vel, vento_rajada,radiacao,precipitacao
A505,26/04/2014,20,23.8,24.4,23.5,49,52,47,12.5,13.4,12.1,900.2,900.2,900.0,1.8,175,6.4,767.2,0.0
A505,26/04/2014,21,21.5,23.9,21.5,53,53,47,11.6,12.8,11.3,900.6,900.6,900.2,0.9,179,3.6,198.4,0.0
A505,26/04/2014,22,20.8,21.5,20.8,55,55,52,11.5,11.6,11.1,901.1,901.2,900.6,2.8,154,4.7,-3.54,0.0
A505,26/04/2014,23,19.6,20.8,19.6,60,61,55,11.6,12.0,11.4,901.9,901.9,901.1,2.4,137,4.7,-3.54,0.0
A505,27/04/2014,00,18.9,19.6,18.4,62,64,60,11.4,11.7,11.4,902.5,902.5,901.9,2.6,126,4.1,-3.54,0.0
A505,27/04/2014,01,18.5,19.2,18.5,62,62,59,11.1,11.4,11.0,902.6,902.6,902.5,2.8,123,4.6,-3.54,0.0
A505,27/04/2014,02,17.6,18.5,17.6,66,66,62,11.2,11.5,11.1,902.6,902.6,902.5,2.4,165,4.9,-3.54,0.0
A505,27/04/2014,03,16.6,17.6,16.3,71,73,66,11.4,11.5,11.2,902.7,902.7,902.6,0.1,276,4.1,-3.54,0.0
A505,27/04/2014,04,15.6,16.9,15.1,76,79,70,11.4,11.6,11.2,902.4,902.7,902.4,0.4,126,1.7,-3.54,0.0
A505,27/04/2014,05,16.8,16.8,15.6,68,76,68,10.8,11.4,10.8,902.0,902.4,902.0,2.7,115,4.2,-3.54,0.0
A505,27/04/2014,06,15.8,16.8,15.8,72,72,68,10.7,10.9,10.7,901.8,902.0,901.6,2.1,117,4.5,-3.54,0.0
A505,27/04/2014,07,14.5,15.8,14.4,78,79,72,10.7,10.7,10.5,902.3,902.3,901.8,1.3,35,3.5,-3.54,0.0
A505,27/04/2014,08,14.6,15.2,14.5,78,78,74,10.7,10.8,10.6,902.5,902.6,902.3,2.1,118,5.4,-3.54,0.0
A505,27/04/2014,09,14.2,14.6,14.0,80,81,78,10.8,10.9,10.7,903.0,903.0,902.5,2.6,92,5.6,-3.54,0.0
A505,27/04/2014,10,14.8,14.8,14.1,79,80,79,11.2,11.2,10.8,903.5,903.5,903.0,4.1,108,7.1,51.48,0.0
A505,27/04/2014,11,16.7,16.7,14.8,76,79,76,12.4,12.4,11.3,904.0,904.0,903.5,4.3,103,7.0,643.0,0.0
A505,27/04/2014,12,18.9,18.9,16.7,70,76,69,13.3,13.3,12.3,904.7,904.7,904.0,3.9,87,7.0,1494.,0.0
A505,27/04/2014,13,20.5,20.6,18.8,64,70,63,13.4,13.6,13.0,905.0,905.0,904.6,3.5,67,7.3,2219.,0.0
A505,27/04/2014,14,22.3,22.4,20.5,58,64,57,13.7,14.2,13.0,904.7,905.0,904.7,2.4,99,6.6,2749.,0.0
A505,27/04/2014,15,23.1,24.3,21.9,47,60,46,11.3,14.2,11.3,904.0,904.7,903.9,2.3,40,5.3,2994.,0.0
A505,27/04/2014,16,24.4,24.8,22.5,44,55,44,11.4,13.2,10.9,903.4,904.0,903.4,1.8,340,4.9,2691.,0.0
A505,27/04/2014,17,24.5,25.5,24.0,42,48,39,10.7,12.5,10.3,902.9,903.4,902.9,2.2,267,4.9,2952.,0.0
A505,27/04/2014,18,24.9,25.7,24.5,40,45,39,10.3,12.0,9.9,902.5,902.9,902.5,0.8,5,4.8,2526.,0.0
A505,27/04/2014,19,25.0,25.6,24.1,42,44,39,11.1,11.6,10.2,902.4,902.5,902.4,0.9,224,4.3,1705.,0.0
A505,27/04/2014,20,24.3,25.2,23.8,42,45,40,10.6,11.8,10.1,902.4,902.5,902.4,1.0,301,3.3,944.4,0.0
A505,27/04/2014,21,22.6,24.7,22.6,50,50,42,11.6,12.0,10.6,902.5,902.5,902.4,0.8,197,2.4,159.6,0.0
A505,27/04/2014,22,21.0,22.6,20.9,54,58,50,11.2,12.5,11.2,902.7,902.7,902.5,2.6,157,4.3,-3.54,0.0
A505,27/04/2014,23,20.1,21.1,20.1,63,63,51,12.9,12.9,10.7,903.2,903.2,902.7,3.3,118,5.2,-3.54,0.0
A505,28/04/2014,00,18.9,20.1,18.8,69,69,63,13.0,13.1,12.8,903.8,903.8,903.2,3.6,117,6.1,-3.54,0.0
A505,28/04/2014,01,17.9,18.9,17.9,71,71,69,12.6,13.0,12.6,904.1,904.1,903.8,3.2,112,6.1,-3.54,0.0
A505,28/04/2014,02,17.6,18.0,17.5,69,71,69,11.8,12.5,11.8,904.3,904.3,904.1,2.9,106,6.1,-3.54,0.0
A505,28/04/2014,03,17.1,17.7,17.1,68,69,67,11.2,11.8,11.2,904.4,904.4,904.1,2.8,101,7.4,-3.54,0.0
A505,28/04/2014,04,16.9,17.1,16.6,67,69,67,10.7,11.2,10.7,904.1,904.4,904.1,3.7,110,6.6,-3.54,0.0
A505,28/04/2014,05,16.8,17.2,16.8,65,67,64,10.3,10.7,10.2,903.9,904.2,903.8,3.7,106,8.0,-3.54,0.0
A505,28/04/2014,06,16.1,16.8,16.1,68,68,65,10.2,10.3,10.1,903.9,903.9,903.7,5.4,114,8.4,-3.54,0.0
A505,28/04/2014,07,15.4,16.1,15.4,72,73,68,10.5,10.5,10.2,904.0,904.0,903.8,5.1,108,9.8,-3.54,0.0
A505,28/04/2014,08,15.0,15.4,15.0,74,75,72,10.5,10.6,10.5,904.2,904.2,904.0,4.4,105,8.4,-3.54,0.0
A505,28/04/2014,09,14.4,15.0,14.4,76,76,74,10.3,10.5,10.3,904.7,904.7,904.2,4.0,105,8.4,-3.54,0.0
A505,28/04/2014,10,14.3,14.4,14.0,78,78,76,10.4,10.4,10.3,905.8,905.8,904.7,4.6,108,8.2,48.92,0.0
A505,28/04/2014,11,15.8,15.8,14.3,72,78,72,10.9,11.1,10.4,906.4,906.4,905.8,5.5,104,10.8,631.8,0.0
A505,28/04/2014,12,17.5,17.6,15.8,66,72,66,11.1,11.4,10.8,906.9,906.9,906.3,5.8,105,11.0,1483.,0.0
A505,28/04/2014,13,19.1,19.4,17.5,60,67,59,11.1,11.4,10.9,907.2,907.2,906.9,5.9,104,10.6,2206.,0.0
A505,28/04/2014,14,21.0,21.3,19.2,55,60,54,11.6,12.1,11.0,906.8,907.2,906.8,5.1,80,10.0,2739.,0.0
A505,28/04/2014,15,22.5,22.9,21.0,46,55,46,10.3,11.8,10.3,906.2,906.8,906.2,5.0,85,9.0,2999.,0.0
A505,28/04/2014,16,23.9,23.9,22.5,45,48,43,11.3,11.6,9.8,905.4,906.2,905.4,3.1,91,8.4,3120.,0.0
A505,28/04/2014,17,23.9,24.3,23.1,42,46,41,10.2,11.2,9.7,904.8,905.4,904.8,3.1,81,7.6,2990.,0.0
A505,28/04/2014,18,24.2,24.5,23.0,40,45,40,9.8,10.9,9.7,904.4,904.8,904.4,2.7,85,5.9,2278.,0.0
A505,28/04/2014,19,22.6,24.2,22.6,44,46,40,9.9,10.9,9.5,904.4,904.4,904.2,3.4,103,6.5,1254.,0.0
A505,28/04/2014,20,22.6,22.7,22.2,44,46,44,9.8,10.4,9.5,904.3,904.4,904.2,3.2,72,6.6,484.9,0.0
A505,28/04/2014,21,20.3,22.7,20.3,56,56,44,11.2,11.2,9.8,904.6,904.6,904.3,3.5,100,7.1,192.7,0.0
A505,28/04/2014,22,18.5,20.3,18.5,62,62,56,11.0,11.3,11.0,904.6,904.8,904.5,3.3,104,5.5,-3.54,0.0
A505,28/04/2014,23,17.8,18.5,17.8,61,63,61,10.2,11.0,10.2,905.2,905.2,904.6,4.3,112,7.0,-3.54,0.0
A505,29/04/2014,00,17.2,17.9,17.2,64,64,61,10.3,10.4,10.2,905.5,905.5,905.2,3.4,105,7.3,-3.54,0.0
A505,29/04/2014,01,16.5,17.2,16.5,67,67,64,10.4,10.5,10.3,905.2,905.5,905.2,3.2,99,6.5,-3.54,0.0
A505,29/04/2014,02,15.8,16.6,15.8,70,70,67,10.4,10.4,10.3,905.4,905.4,905.2,3.3,100,5.8,-3.54,0.0
A505,29/04/2014,03,15.3,16.0,15.3,72,72,70,10.3,10.4,10.3,905.6,905.6,905.4,4.0,101,6.6,-3.54,0.0
A505,29/04/2014,04,15.1,15.3,15.0,72,73,71,10.0,10.3,10.0,905.3,905.7,905.3,4.2,104,7.2,-3.54,0.0
A505,29/04/2014,05,14.3,15.1,14.3,74,74,72,9.7,10.0,9.7,904.9,905.3,904.9,3.7,102,7.2,-3.54,0.0
A505,29/04/2014,06,14.4,14.5,14.3,70,74,70,8.9,9.7,8.9,904.2,904.9,904.2,4.3,108,7.4,-3.54,0.0
A505,29/04/2014,07,13.7,14.4,13.7,73,73,68,8.8,8.9,8.6,904.1,904.2,904.0,4.6,101,8.0,-3.54,0.0
A505,29/04/2014,08,13.0,13.7,13.0,75,75,73,8.7,8.9,8.7,904.2,904.3,904.0,4.4,96,7.7,-3.54,0.0
A505,29/04/2014,09,13.1,13.1,12.9,75,76,75,8.8,8.8,8.7,904.9,904.9,904.2,5.1,110,8.1,-3.54,0.0
A505,29/04/2014,10,13.1,13.1,12.8,76,77,75,9.0,9.0,8.8,905.5,905.5,904.9,4.4,105,8.2,48.94,0.0
A505,29/04/2014,11,14.9,14.9,13.1,72,76,72,9.8,9.8,9.0,906.1,906.1,905.4,4.4,98,8.1,638.5,0.0
A505,29/04/2014,12,16.6,16.6,14.9,66,72,66,10.3,10.3,9.7,906.6,906.6,906.1,5.1,86,9.1,1499.,0.0
A505,29/04/2014,13,18.6,18.6,16.7,60,66,60,10.8,10.9,10.0,907.2,907.2,906.6,4.2,79,8.7,2225.,0.0
A505,29/04/2014,14,20.3,20.3,18.4,53,61,53,10.4,11.3,10.4,906.8,907.2,906.8,3.8,90,8.6,2729.,0.0
A505,29/04/2014,15,20.5,21.6,19.9,51,56,47,10.0,11.2,9.6,906.0,906.8,906.0,2.4,41,8.1,3046.,0.0
A505,29/04/2014,16,22.1,22.6,20.5,44,52,43,9.2,10.6,9.0,904.9,906.0,904.9,2.4,111,7.0,2923.,0.0
A505,29/04/2014,17,23.1,23.3,21.7,41,45,40,9.1,9.8,8.3,904.2,904.9,904.2,2.8,84,6.4,2721.,0.0
A505,29/04/2014,18,23.2,23.5,22.5,42,43,39,9.5,9.6,8.4,903.5,904.2,903.5,1.9,68,6.9,2437.,0.0
A505,29/04/2014,19,22.6,23.3,22.4,43,43,40,9.3,9.6,8.6,903.4,903.5,903.4,2.0,27,5.2,1772.,0.0
A505,29/04/2014,20,22.1,23.0,22.0,44,44,41,9.4,9.5,8.6,903.5,903.5,903.3,1.8,98,5.6,949.3,0.0
A505,29/04/2014,21,20.4,22.2,20.4,53,53,44,10.4,10.4,9.1,903.8,903.8,903.5,2.2,108,4.7,176.2,0.0
A505,29/04/2014,22,18.5,20.4,18.5,60,60,53,10.5,10.7,10.4,903.8,903.8,903.8,3.0,101,4.8,-3.54,0.0
A505,29/04/2014,23,16.9,18.5,16.9,65,65,60,10.2,10.5,10.1,904.4,904.4,903.8,3.0,95,5.4,-3.54,0.0
A505,30/04/2014,00,15.8,16.9,15.8,70,70,65,10.4,10.5,10.2,904.9,904.9,904.4,3.2,103,5.8,-3.54,0.0
A505,30/04/2014,01,15.3,15.8,15.3,70,71,70,9.9,10.4,9.9,905.0,905.0,904.9,3.0,102,5.5,-3.54,0.0
A505,30/04/2014,02,15.1,15.3,15.1,70,70,70,9.5,9.9,9.5,904.6,905.0,904.5,3.4,103,5.2,-3.54,0.0
A505,30/04/2014,03,14.9,15.1,14.8,69,70,69,9.3,9.5,9.3,904.6,904.6,904.5,3.5,108,5.1,-3.54,0.0
A505,30/04/2014,04,14.6,14.9,14.6,69,70,68,9.0,9.3,9.0,904.2,904.6,904.2,3.4,105,5.7,-3.54,0.0
A505,30/04/2014,05,14.1,14.6,14.1,70,71,69,8.8,9.0,8.8,903.5,904.2,903.5,3.6,101,5.5,-3.54,0.0
A505,30/04/2014,06,13.3,14.1,13.3,74,74,70,8.6,8.8,8.6,903.3,903.6,903.2,3.2,102,6.1,-3.54,0.0
A505,30/04/2014,07,12.9,13.3,12.9,74,75,74,8.4,8.6,8.4,903.1,903.3,903.1,3.4,95,5.6,-3.54,0.0
A505,30/04/2014,08,12.3,12.9,12.3,76,76,74,8.2,8.4,8.2,902.8,903.1,902.8,3.0,103,5.7,-3.54,0.0
A505,30/04/2014,09,12.0,12.3,12.0,76,76,76,7.8,8.2,7.8,902.5,902.8,902.5,3.8,89,6.4,-3.54,0.0
A505,30/04/2014,10,12.2,12.2,11.6,74,77,74,7.7,7.8,7.7,903.1,903.1,902.5,3.4,86,6.2,48.91,0.0
A505,30/04/2014,11,14.0,14.0,12.2,67,74,67,7.9,8.0,7.7,903.8,903.8,903.1,4.2,80,7.0,636.4,0.0
A505,30/04/2014,12,17.1,17.1,14.0,56,67,56,8.3,8.6,7.9,904.1,904.1,903.7,4.2,58,7.8,1499.,0.0
A505,30/04/2014,13,18.8,19.0,17.1,50,56,50,8.1,8.8,7.8,904.4,904.5,904.0,5.8,52,10.4,2233.,0.0
A505,30/04/2014,14,20.2,20.3,18.6,47,51,46,8.5,8.8,7.7,904.0,904.4,904.0,4.5,48,9.5,2772.,0.0
A505,30/04/2014,15,21.4,21.8,20.2,44,47,42,8.6,8.9,8.1,903.2,904.0,903.2,4.2,52,9.3,3060.,0.0
A505,30/04/2014,16,23.0,23.0,21.3,42,45,40,9.3,9.4,7.8,902.4,903.2,902.4,4.1,45,8.8,3099.,0.0
A505,30/04/2014,17,23.4,23.6,22.3,38,43,37,8.4,9.5,7.5,901.2,902.4,901.2,4.2,43,8.2,2895.,0.0
A505,30/04/2014,18,23.1,23.8,22.5,38,41,36,8.1,8.8,7.3,900.6,901.3,900.6,3.5,30,8.1,2172.,0.0
A505,30/04/2014,19,22.3,23.6,22.3,42,42,37,8.6,8.9,7.8,900.1,900.6,900.1,4.4,21,7.7,1260.,0.0
A505,30/04/2014,20,21.7,23.0,21.7,44,45,40,9.1,9.2,8.5,900.0,900.1,899.9,3.7,32,7.2,588.9,0.0
A505,30/04/2014,21,20.5,21.7,20.5,49,49,44,9.3,9.5,9.1,900.1,900.1,899.9,3.4,54,6.6,209.2,0.0
A505,30/04/2014,22,19.0,20.5,19.0,54,54,48,9.5,9.5,9.2,900.6,900.6,900.1,3.5,72,6.0,-3.46,0.0
A505,30/04/2014,23,17.9,19.0,17.9,59,59,54,9.8,9.8,9.5,901.3,901.3,900.6,3.3,82,5.4,-3.54,0.0
A505,01/05/2014,00,16.6,17.9,16.5,63,64,59,9.6,9.8,9.6,901.9,901.9,901.3,3.6,96,5.3,-3.54,0.0
A505,01/05/2014,01,15.7,16.6,15.7,67,67,63,9.6,9.7,9.6,902.3,902.3,901.9,3.4,97,6.2,-3.54,0.0
A505,01/05/2014,02,15.0,15.7,15.0,69,69,67,9.3,9.6,9.3,902.2,902.3,902.1,3.6,100,5.4,-3.54,0.0
A505,01/05/2014,03,14.6,15.0,14.6,69,69,69,9.0,9.3,9.0,902.1,902.4,902.0,3.5,102,5.3,-3.54,0.0
A505,01/05/2014,04,14.2,14.7,14.2,70,70,69,8.8,9.0,8.8,901.8,902.2,901.8,3.0,99,5.3,-3.54,0.0
A505,01/05/2014,05,13.9,14.5,13.9,71,71,68,8.6,8.8,8.5,901.4,901.8,901.4,1.7,63,4.9,-3.54,0.0
A505,01/05/2014,06,13.6,13.9,13.4,71,72,71,8.4,8.6,8.4,901.4,901.4,901.2,2.3,78,3.3,-3.54,0.0
A505,01/05/2014,07,13.6,13.8,13.4,70,72,70,8.3,8.4,8.3,901.4,901.4,901.2,2.8,94,4.5,-3.54,0.0
A505,01/05/2014,08,13.3,13.6,13.3,72,72,70,8.3,8.4,8.3,901.3,901.5,901.1,3.0,93,5.1,-3.54,0.0
A505,01/05/2014,09,13.1,13.3,13.0,73,74,72,8.5,8.5,8.3,901.9,901.9,901.3,2.9,95,5.3,-3.54,0.0
A505,01/05/2014,10,13.4,13.4,13.0,74,75,73,8.8,8.8,8.5,902.6,902.7,901.9,2.7,97,4.8,36.75,0.0
A505,01/05/2014,11,16.8,16.8,13.4,63,74,63,9.7,9.9,8.8,903.3,903.4,902.6,2.1,97,4.5,733.1,0.0
A505,01/05/2014,12,17.8,17.8,16.8,61,63,60,10.1,10.3,9.5,903.4,903.5,903.0,2.5,79,4.9,1149.,0.0
A505,01/05/2014,13,19.8,20.0,17.7,55,61,55,10.6,11.1,9.8,904.1,904.1,903.4,2.1,62,5.8,2023.,0.0
A505,01/05/2014,14,21.8,22.1,19.8,47,57,46,9.9,11.3,9.5,903.3,904.1,903.3,3.6,12,8.0,2759.,0.0
A505,01/05/2014,15,22.7,22.7,21.5,48,49,44,11.2,11.2,9.4,902.8,903.3,902.8,2.9,343,7.9,3021.,0.0
A505,01/05/2014,16,23.0,23.1,22.0,45,49,43,10.3,11.0,9.6,902.0,902.8,902.0,1.0,16,5.8,2139.,0.0
A505,01/05/2014,17,22.6,24.0,22.5,45,48,42,10.2,11.4,9.6,901.4,902.0,901.4,2.4,250,5.2,2366.,0.0
A505,01/05/2014,18,24.5,24.8,22.5,42,49,42,10.9,11.7,10.0,901.4,901.5,901.3,1.7,289,4.1,1954.,0.0
A505,01/05/2014,19,24.0,24.5,23.5,42,45,38,10.1,11.4,8.7,901.2,901.5,901.2,1.6,240,6.7,1773.,0.0
A505,01/05/2014,20,23.3,24.3,23.2,43,44,38,10.2,10.5,8.9,901.7,901.7,901.2,0.4,215,3.2,903.8,0.0
A505,01/05/2014,21,22.0,23.3,21.9,46,47,42,9.7,10.6,9.4,902.0,902.0,901.6,0.5,198,1.4,130.2,0.0
A505,01/05/2014,22,19.9,22.0,19.5,56,57,46,10.9,11.0,9.7,902.2,902.3,902.0,1.6,161,3.3,-3.54,0.0
A505,01/05/2014,23,19.7,20.4,19.2,55,57,53,10.3,10.8,10.2,902.3,902.5,902.1,2.0,161,3.5,-3.54,0.0
A505,02/05/2014,00,17.6,19.7,17.6,66,66,55,11.3,11.4,10.2,902.6,902.6,902.3,0.7,12,2.9,-3.54,0.0
A505,02/05/2014,01,18.3,18.3,17.3,60,68,60,10.3,11.4,10.3,902.4,902.7,902.4,1.9,114,2.5,-3.54,0.0
A505,02/05/2014,02,17.2,18.6,16.9,63,65,58,10.1,10.3,10.0,902.3,902.5,902.3,1.4,138,2.7,-3.54,0.0
A505,02/05/2014,03,16.6,17.8,16.4,66,68,60,10.1,10.6,9.9,902.3,902.5,902.2,1.1,88,2.5,-3.54,0.0
A505,02/05/2014,04,15.9,16.6,15.8,70,70,66,10.5,10.5,10.2,901.7,902.3,901.7,2.3,91,3.7,-3.54,0.0
A505,02/05/2014,05,15.9,16.0,15.6,73,74,70,11.2,11.3,10.5,901.6,901.7,901.3,1.5,91,4.9,-3.54,0.0
A505,02/05/2014,06,15.8,16.0,15.8,74,74,73,11.2,11.3,11.2,901.3,901.6,901.2,1.7,75,3.7,-3.54,0.0
A505,02/05/2014,07,15.3,15.8,15.1,77,77,74,11.2,11.2,11.1,901.8,901.8,901.2,1.8,124,3.8,-3.54,0.0
A505,02/05/2014,08,15.2,15.4,15.1,75,77,75,10.9,11.2,10.8,902.2,902.2,901.6,1.3,130,3.1,-3.54,0.0
A505,02/05/2014,09,15.7,15.8,14.8,72,77,71,10.6,11.0,10.6,902.9,902.9,902.2,1.3,164,3.1,-3.53,0.0
A505,02/05/2014,10,15.5,15.7,14.9,73,75,71,10.5,10.5,10.4,904.0,904.0,902.8,1.7,191,2.7,42.13,0.0
A505,02/05/2014,11,18.0,18.0,15.4,64,74,64,11.1,11.3,10.5,904.8,904.8,904.0,1.3,101,2.3,419.6,0.0
A505,02/05/2014,12,20.8,20.8,18.0,54,64,53,11.0,11.7,10.6,905.5,905.5,904.8,2.1,88,3.4,1331.,0.0
A505,02/05/2014,13,22.9,22.9,20.6,45,56,45,10.5,11.7,9.9,905.9,906.0,905.5,1.6,57,4.0,2137.,0.0
A505,02/05/2014,14,23.9,23.9,22.6,42,47,41,10.4,11.0,9.2,905.6,906.0,905.6,1.3,1,4.3,2678.,0.0
A505,02/05/2014,15,24.6,24.7,23.2,42,45,40,10.8,11.4,9.6,904.8,905.6,904.8,2.0,38,5.2,2951.,0.0
A505,02/05/2014,16,25.2,25.8,24.5,40,42,37,10.6,10.9,9.6,904.4,904.8,904.4,2.0,89,5.6,2986.,0.0
A505,02/05/2014,17,26.5,26.8,25.2,35,40,34,10.0,11.2,9.0,903.3,904.4,903.3,1.7,120,4.4,2762.,0.0
A505,02/05/2014,18,26.2,26.9,26.0,35,37,34,9.6,10.3,9.1,902.7,903.3,902.7,2.3,92,5.5,2321.,0.0
A505,02/05/2014,19,26.4,26.8,25.9,34,37,33,9.4,10.4,8.9,902.5,902.7,902.5,2.6,107,6.0,1684.,0.0
A505,02/05/2014,20,25.5,26.4,25.5,34,35,30,8.6,9.6,7.2,903.2,903.2,902.5,3.7,98,6.2,900.5,0.0
A505,02/05/2014,21,23.4,25.5,23.4,39,39,34,8.7,9.3,8.0,903.3,903.5,903.2,3.8,112,6.2,164.6,0.0
A505,02/05/2014,22,21.6,23.4,21.6,48,48,39,10.1,10.1,8.8,903.9,903.9,903.3,3.8,121,6.4,-3.54,0.0
A505,02/05/2014,23,20.7,21.6,20.7,52,52,48,10.5,10.5,10.0,904.5,904.6,903.9,3.8,117,6.4,-3.54,0.0
A505,03/05/2014,00,20.0,20.7,20.0,55,55,52,10.6,10.6,10.4,904.9,904.9,904.5,4.0,114,6.3,-3.54,0.0
A505,03/05/2014,01,19.5,20.0,19.4,57,57,55,10.8,10.8,10.5,905.1,905.2,904.9,2.7,118,5.9,-3.54,0.0
A505,03/05/2014,02,18.7,19.5,18.7,60,60,57,10.8,10.9,10.7,904.9,905.2,904.9,2.4,110,4.1,-3.54,0.0
A505,03/05/2014,03,18.2,18.8,18.0,60,62,59,10.4,10.7,10.4,904.8,905.1,904.8,1.4,122,4.0,-3.54,0.0
A505,03/05/2014,04,17.7,18.5,17.3,62,64,59,10.3,10.6,10.3,904.7,904.8,904.7,1.6,139,2.7,-3.54,0.0
A505,03/05/2014,05,17.9,18.2,17.6,59,62,59,9.8,10.3,9.8,904.7,904.7,904.5,2.0,127,3.3,-3.54,0.0
A505,03/05/2014,06,17.1,18.1,17.1,62,62,58,9.8,9.9,9.7,904.4,904.8,904.4,3.4,98,5.7,-3.54,0.0
A505,03/05/2014,07,16.6,17.1,16.6,64,65,62,9.8,9.9,9.8,903.9,904.4,903.9,3.6,91,6.1,-3.54,0.0
A505,03/05/2014,08,16.1,16.6,16.0,66,66,64,9.7,9.8,9.7,904.2,904.2,903.9,3.6,97,5.8,-3.54,0.0
A505,03/05/2014,09,15.4,16.1,15.4,69,69,66,9.7,9.8,9.7,904.6,904.6,904.1,3.0,99,5.1,-3.54,0.0
A505,03/05/2014,10,15.4,15.4,15.1,69,70,69,9.8,9.8,9.7,905.2,905.3,904.6,2.8,111,4.7,37.53,0.0
A505,03/05/2014,11,17.0,17.0,15.4,65,69,65,10.5,10.5,9.8,906.0,906.0,905.2,2.5,110,5.1,507.7,0.0
A505,03/05/2014,12,19.0,19.0,17.0,60,66,60,11.1,11.3,10.5,906.7,906.7,906.0,3.0,85,5.6,995.2,0.0
A505,03/05/2014,13,20.8,20.8,19.0,53,61,53,10.9,11.6,10.7,907.0,907.0,906.7,5.8,84,10.1,1697.,0.0
A505,03/05/2014,14,21.6,21.7,20.7,51,53,50,11.0,11.2,10.7,906.8,907.1,906.8,4.4,81,10.1,1998.,0.0
A505,03/05/2014,15,22.6,23.0,21.6,46,52,46,10.5,11.4,10.3,906.4,906.8,906.4,3.9,101,8.3,2536.,0.0
A505,03/05/2014,16,23.3,23.6,22.6,46,47,44,11.0,11.4,10.3,905.7,906.4,905.7,4.1,90,7.7,2491.,0.0
A505,03/05/2014,17,23.9,24.4,23.2,39,47,35,9.0,11.5,7.8,905.1,905.7,905.0,4.3,79,7.6,2383.,0.0
A505,03/05/2014,18,23.4,24.0,23.4,42,42,37,9.9,10.1,8.2,904.7,905.1,904.6,3.9,81,8.2,1522.,0.0
A505,03/05/2014,19,22.6,23.5,22.5,44,44,42,9.8,10.2,9.4,904.7,904.7,904.6,3.4,110,8.0,909.2,0.0
A505,03/05/2014,20,21.7,22.6,21.7,48,48,44,10.3,10.3,9.6,904.8,905.0,904.7,3.2,99,8.1,490.4,0.0
A505,03/05/2014,21,20.1,21.7,20.1,56,56,48,11.0,11.0,10.2,904.9,905.1,904.8,2.9,108,5.5,97.28,0.0
A505,03/05/2014,22,19.0,20.1,19.0,62,62,56,11.4,11.4,11.0,905.4,905.4,904.9,2.7,113,6.0,-3.54,0.0
A505,03/05/2014,23,18.4,19.0,18.3,64,64,61,11.4,11.4,11.4,905.8,905.8,905.3,2.8,101,5.6,-3.54,0.0
A505,04/05/2014,00,17.9,18.4,17.9,65,66,64,11.4,11.4,11.3,906.1,906.1,905.8,2.4,103,4.7,-3.54,0.0
A505,04/05/2014,01,18.1,18.3,17.8,65,66,64,11.3,11.4,11.3,906.1,906.1,905.8,2.5,88,5.3,-3.54,0.0
A505,04/05/2014,02,17.5,18.1,17.5,67,67,65,11.2,11.4,11.2,905.8,906.1,905.7,2.6,100,4.6,-3.54,0.0
A505,04/05/2014,03,17.1,17.6,17.0,68,68,67,11.2,11.3,11.1,905.6,905.8,905.5,2.7,99,4.7,-3.54,0.0
A505,04/05/2014,04,16.6,17.2,16.6,70,70,68,11.1,11.2,11.1,905.8,905.9,905.6,3.1,104,5.6,-3.54,0.0
A505,04/05/2014,05,15.6,16.6,15.6,73,73,70,10.8,11.1,10.8,905.7,905.8,905.6,3.8,106,6.5,-3.54,0.0
A505,04/05/2014,06,15.5,15.7,15.5,72,73,71,10.4,10.7,10.4,905.7,905.8,905.6,3.1,103,5.9,-3.54,0.0
A505,04/05/2014,07,15.8,15.8,15.3,69,72,69,10.2,10.5,10.2,905.7,905.7,905.5,3.4,122,4.8,-3.54,0.0
A505,04/05/2014,08,16.0,16.1,15.8,67,69,67,9.9,10.2,9.9,905.4,905.7,905.4,3.3,103,6.4,-3.54,0.0
A505,04/05/2014,09,15.6,16.1,15.6,68,68,67,9.8,9.9,9.8,905.5,905.7,905.4,4.7,108,7.5,-3.54,0.0
A505,04/05/2014,10,15.1,15.6,14.7,71,72,68,9.9,9.9,9.7,905.9,905.9,905.5,3.5,102,7.8,40.99,0.0
A505,04/05/2014,11,16.0,16.0,15.1,69,71,68,10.3,10.3,9.8,906.5,906.5,905.9,3.3,94,6.1,406.4,0.0
A505,04/05/2014,12,19.0,19.0,16.0,60,69,60,11.0,11.2,10.3,906.6,906.6,906.4,3.6,75,6.5,1341.,0.0
A505,04/05/2014,13,21.3,21.3,19.0,50,60,50,10.6,11.6,10.6,906.7,906.7,906.6,4.6,54,7.7,2299.,0.0
A505,04/05/2014,14,22.8,23.0,21.1,44,51,43,9.9,11.4,9.7,906.4,906.7,906.4,3.5,51,8.5,2620.,0.0
A505,04/05/2014,15,23.5,24.0,22.5,45,47,42,10.7,11.0,9.5,905.8,906.4,905.8,3.3,33,7.2,3045.,0.0
A505,04/05/2014,16,24.6,24.7,23.4,41,45,33,10.6,10.6,6.5,904.7,905.8,904.7,2.6,31,7.2,3123.,0.0
A505,04/05/2014,17,24.8,25.4,24.0,39,42,34,9.8,11.1,7.8,903.8,904.7,903.8,2.0,12,6.5,2831.,0.0
A505,04/05/2014,18,25.6,26.1,24.6,35,40,34,9.0,10.7,8.6,903.5,903.8,903.5,2.1,2,6.5,2366.,0.0
